x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,label
8261578847576345.000000,4.532523,-5.448762,-8.106008,-2.881384,-4.559846,3.158895,4.175193,6.357050,-1.405031,-6.365883,4.313533,2.699700,3.671427,4.677329,-0.687948,0.812755,-0.574072,-6.746071,-10.166267,-8.215083,3.768422,-3.904911,1.273597,9.459313,-6.948903,0.657332,2.928756,-7.013479,-8.826905,-1.510054,-7.207134,8.549246,8.167318,2.247630,5.779400,5.489313,-4.349490,7.950391,3.489766,7.181912,0
10.839116,3.258105,0.067044,-7.705181,4.298143,10.367908,-7.708775,0.713794,7.713305,4.160009,4.034476,2.895682,-4.194762,-3.354600,5.634989,6.166311,6.260815,7.471057,-0.449990,-0.791872,5.392101,3.275690,5.985259,6.981126,7.331706,-4.125704,-4.978951,-9.062764,0.027839,-9.204831,1.647965,0.299628,-6.302995,1.542272,-10.007141,-7.487507,3.813293,-4.184479,-6.393396,-1.752517,6.203170,0
4572061275427.000000,-6.615072,3.894579,-8.361597,-9.189899,1.465419,0.839383,1.018031,3.792649,7.239032,-0.884064,-6.535202,9.177226,-4.620203,-0.474288,-9.600213,-8.757074,10.336274,8.030329,3.803808,-0.399333,-7.384828,-6.347449,-4.927563,-0.660679,1.730175,2.785373,-4.814773,8.719817,6.227917,3.013751,3.154515,-0.785856,-5.157268,-2.633330,5.758326,-9.516046,-6.848979,-9.015830,-9.878738,7.475276,0
785665157853.000000,3.742752,1.516714,-8.641662,3.835911,1.764983,-8.121609,0.429358,-2.205581,3.108766,4.909230,-10.178938,-3.156498,3.571993,-0.450752,4.015010,4.523050,-6.224143,-8.621293,3.023580,-6.336136,3.133241,7.599254,1.681780,-0.576249,4.496608,-2.938372,0.210543,7.241771,-1.382416,7.953859,10.283555,-4.270744,-8.958307,-9.755176,-10.740145,-7.479640,4.853197,-8.630063,-7.215726,7.849569,0
4.928953,4.907412,-3.739214,-7.414860,3.882042,6.263021,9.292443,-3.774628,-0.919806,4.996789,-1.979985,9.012851,4.530681,-0.689732,4.477414,4.770386,-4.860200,8.721642,-0.099369,5.935427,-0.860046,7.898337,-0.783359,-9.301908,8.332809,-6.742847,-3.271720,8.974897,9.738857,-0.131603,3.281946,-0.861597,-4.833451,-2.929885,2.573977,3.858364,7.433856,6.934217,-7.029036,1.670791,-7.870000,0
3608303218456506.000000,-1.168632,0.187054,7.184681,-3.713568,-6.825470,-5.734902,5.907049,2.137097,-6.724393,-7.983146,4.585669,-9.945244,4.640341,3.661043,-9.758782,-6.414380,7.668167,-3.506027,-5.009106,6.811288,8.060398,12.058002,5.602533,-2.876910,-7.981771,6.160700,2.272632,-0.117668,7.586230,-8.970605,0.383280,-7.365751,1.153565,-6.205167,-5.351920,-9.254176,2.928880,4.758646,1.828088,9.497767,0
462657018100.000000,-0.969662,-6.680143,8.487514,-4.696130,10.104654,-10.592781,10.247629,-9.854928,8.193946,0.330704,8.821714,-10.833129,2.278964,8.727447,0.160371,3.217669,2.176926,-0.044004,2.935705,-0.169696,7.141221,-7.766478,-2.706103,10.289472,6.734524,-1.688506,0.826705,-3.424795,-7.990086,1.711529,-3.019417,1.256863,-9.116866,8.518906,9.691655,2.670422,2.093717,-2.636037,6.579333,4.881868,0
2060870105412675.000000,-6.284645,1.074652,3.722280,2.850705,-5.077395,6.152237,-6.111505,-4.454446,6.728884,2.200052,7.287001,2.323741,-0.985106,-7.848989,-1.084449,-4.782829,-7.194529,9.612910,-3.196377,4.173624,2.509535,6.620984,1.701530,3.997674,0.761664,-4.788146,2.650651,-2.113997,-7.739376,2.395484,-5.503462,9.622667,11.136870,8.085737,-3.641552,-10.376865,9.821886,-4.124136,5.137194,1.052435,0
8.642961,2.783043,3.275306,-9.100299,2.779691,-7.353843,0.328724,-5.620993,2.630795,-4.199717,9.482071,-8.655708,-1.023994,-7.511472,8.210224,6.396574,-4.539904,0.972391,2.888838,-1.071799,2.185078,-6.456749,-10.146248,7.819993,11.122924,4.190682,-4.340027,-4.161658,3.404776,6.667835,8.503039,5.127183,1.282237,-10.187975,-3.545979,9.005328,0.930055,-8.118756,-9.583914,3.078081,-1.024000,0
3958185787764850.000000,-6.528582,-0.344267,4.017792,0.591494,-6.042038,6.112908,-3.819525,-4.466426,2.793518,-0.063745,7.848927,3.542003,1.906115,-5.759661,-2.431632,-4.376638,-7.076539,11.733723,-2.367586,6.697305,2.913772,8.696662,3.042021,0.179518,1.495874,-5.625116,5.831671,-3.997150,-8.652842,4.759273,-8.906624,9.313695,7.441254,7.648249,-2.595466,-11.101833,7.752428,-3.397320,8.502504,9.988992,0
60448407291062976.000000,-7.071589,1.542917,0.680700,3.743593,-6.523448,1.613192,-2.616383,-2.650587,5.248016,4.741844,7.331065,2.034198,1.121217,-9.076217,-3.346178,-6.456738,-6.478236,10.712631,-1.673140,7.136713,1.183528,5.328670,-2.304648,1.715361,1.174014,-2.781379,2.904480,-3.119229,-10.503777,1.329607,-8.038244,9.006202,7.775460,7.447704,-3.213388,-10.726823,7.428753,-4.837141,9.454831,9.367140,0
-11.762961,3.512176,3.089963,-10.228183,-0.527934,-4.830708,1.323286,-7.890513,3.745220,-3.142412,9.203927,-8.075426,-0.945622,-6.759689,9.447113,6.699841,-1.473216,2.585066,5.345110,2.093456,0.866331,-6.308692,-5.063759,9.310154,8.013969,6.023583,-2.084312,-3.032470,7.713126,8.864784,8.603072,5.056624,2.909812,-8.892171,-4.751796,5.717904,4.040800,-11.044339,-8.051659,2.856732,-1.060000,0
26981804168915248.000000,-5.818141,0.967411,2.903126,3.254819,-6.489135,3.490699,-7.351187,-4.122439,5.621714,3.044633,9.525557,6.810202,0.716266,-9.293150,-1.063941,-4.226661,-3.529983,10.018574,-2.410146,7.576772,3.228660,5.600667,1.760044,-0.285194,1.550155,-8.717901,4.652186,-4.848013,-11.636579,0.025419,-7.994307,8.873130,8.235514,6.839959,-0.703632,-11.415926,9.517136,-2.680913,7.761168,8.427025,0
10.303944,5.017312,2.819429,-8.282385,4.161244,7.477123,-6.573519,0.560107,8.715043,4.709341,2.562645,2.521096,-2.826710,-4.492326,7.386918,7.537647,7.408404,8.300746,1.717305,-0.312590,5.680092,1.147441,5.269331,5.790115,9.391703,-4.929915,-3.176320,-6.795856,2.022269,-10.937536,0.603543,-0.973820,-3.110031,0.445155,-7.693929,-9.094990,6.933683,-2.909647,-7.336044,0.561010,6.387796,0
634688188036.000000,-5.771735,4.505041,-9.323644,-7.761443,1.416938,2.539463,2.917888,4.983021,9.962375,-1.376283,-2.989513,10.481593,-2.330516,-2.312409,-10.951601,-9.419927,10.769627,6.665495,6.564359,-2.913289,-6.219152,-7.023334,-3.971162,2.104421,5.956007,3.030440,-2.640413,9.580281,6.661546,3.186585,2.260044,-2.551461,-4.760226,-1.493645,3.049860,-10.404899,-6.722913,-12.703011,-10.633250,6.250974,0
7821297822.000000,3.956274,-0.967058,-8.467373,-2.031222,1.947106,-7.386986,-3.987201,-0.440552,1.231881,1.004940,-8.144710,-3.234141,2.753079,-0.824255,6.481691,1.784267,-8.440934,-3.728456,1.689204,-11.517725,3.298154,9.177728,1.533861,-2.919683,2.296631,-1.251279,2.503487,8.481586,-0.676386,9.148679,7.819809,-7.514051,-5.610157,-7.963471,-9.637274,-5.508724,4.243244,-7.838116,-3.536865,5.813769,0
10.670924,3.990515,3.133297,-9.153211,2.031101,9.050987,-7.418866,-2.439409,10.066592,4.389063,5.042045,4.393139,-3.190455,-5.916166,4.907544,5.872328,6.676949,6.901512,-0.735082,0.675947,7.193547,1.366217,2.807206,6.216886,7.571265,-3.752843,-1.196983,-7.861623,-0.706813,-10.400443,-3.013557,0.602033,-6.128538,-0.648884,-12.267339,-6.474873,4.540498,-3.238108,-7.375519,0.611527,6.269000,0
120092968348601.000000,-5.754990,1.822770,-7.985410,-8.673163,0.698085,1.709950,1.872566,4.240711,7.660895,-0.016900,-4.434279,7.381227,-6.630794,-1.885889,-9.164715,-8.553855,7.466040,6.724812,4.029599,-0.527791,-7.730966,-8.701622,-4.330074,-0.968208,3.560084,2.869881,-3.539280,6.938846,4.343381,1.123541,1.028971,-2.108665,-3.800712,-3.590452,4.647393,-8.472277,-7.983902,-7.206270,-11.479166,6.726400,0
71469800012315.000000,5.159964,-1.523601,-8.371445,1.600949,-1.615126,-5.860327,-0.277654,-1.922615,2.373020,1.266991,-8.070467,-4.263817,3.064932,-0.663037,6.577156,2.892095,-6.042016,-6.401906,3.004254,-10.477815,-0.299864,10.428529,1.755007,-2.560860,2.947686,0.238387,0.338236,7.896878,-4.111858,7.712904,7.624353,-4.579633,-9.324651,-7.619612,-8.061237,-7.576672,6.423321,-8.481376,-3.840261,6.363140,0
7.047392,5.804198,0.051385,-6.697373,0.067726,9.115058,-6.397472,1.370081,8.159096,6.194959,3.536273,5.999024,-2.310913,-3.099434,6.696252,6.890278,5.939842,6.946496,-0.530808,0.750369,5.141845,2.584772,3.937640,7.900873,8.644006,-5.285925,-2.264776,-8.545152,1.245945,-9.280252,0.888138,-0.286015,-3.983738,2.223555,-9.699920,-10.146688,5.394540,-3.385082,-6.426115,-0.056808,5.261070,0
6570276364883.000000,-7.303339,1.793721,-7.971952,-11.300478,2.089943,-0.017303,5.216781,5.109805,6.948254,0.714546,-3.986104,6.309701,-2.319925,-0.233611,-8.746888,-11.448611,10.474857,7.433229,5.540547,-2.020950,-6.120961,-7.216028,-4.873555,-1.135798,4.737495,3.739301,-5.106715,9.946624,5.979525,3.047312,0.806342,-0.670860,-3.172321,-3.371660,7.109809,-10.728400,-7.580955,-11.497793,-11.799587,4.934486,0
749989490662.000000,6.059384,-1.602348,-9.125588,0.403867,-1.571540,-4.848976,1.286136,-5.140233,3.045368,-0.182802,-10.998100,-1.839041,1.196022,0.428014,7.173281,0.866584,-5.820933,-8.170028,2.902743,-10.377043,2.261050,6.993152,0.098245,-1.787303,4.307977,-1.502925,1.552151,9.116238,-1.697921,8.255315,7.898067,-6.137706,-6.515031,-9.530735,-11.600870,-3.911995,4.092693,-7.808318,-2.721453,7.978146,0
2.978739,4.715957,-4.632430,-5.838633,7.621068,7.393559,7.059413,-1.961152,-5.744181,6.872951,-3.462793,8.664576,6.837493,-1.314357,4.057528,5.228335,-9.267716,8.458408,0.483803,7.198908,-3.737636,9.365170,0.329999,-11.930912,6.334068,-8.413570,-4.246471,9.666219,9.677748,1.888429,0.312970,-0.756356,-1.543109,-2.703795,3.357310,5.912844,4.620814,6.376884,-8.205457,-1.712784,-8.504800,0
91799111243600.000000,1.052161,-0.039092,7.940366,-2.692761,-7.450561,-6.952995,6.825312,3.366980,-9.290744,-8.493693,2.047863,-6.457080,5.461922,3.059995,-5.817384,-9.137758,8.402940,-1.592600,-2.599576,5.004182,9.416343,10.598076,6.275975,-2.119193,-7.087829,6.728336,0.519885,0.875055,9.038579,-5.823459,-0.341420,-8.587358,-0.245482,-7.515897,-8.210156,-8.427706,4.709873,5.261040,3.043003,7.267513,0
98687146613.000000,-3.630603,-5.017791,9.189164,-3.764418,9.387061,-9.083527,9.633148,-10.533141,7.906363,-0.710631,9.325885,-8.838389,3.388156,9.606978,-0.108309,3.447176,2.989969,2.811263,3.153331,-1.775152,6.897306,-6.569305,-4.173364,8.346066,8.373120,-3.112080,1.042250,-6.422697,-6.752531,1.526929,-2.096472,2.343447,-9.369220,10.579505,8.637620,3.677016,1.778380,-3.922990,7.556445,3.413905,0
3.285016,3.801550,-4.091777,-6.147595,4.485580,4.986568,8.601962,-3.818685,-1.221970,4.553071,-4.508004,9.497968,6.431171,-2.256949,6.601190,3.478792,-9.469076,5.401687,0.069246,5.704425,-0.993381,7.081465,-1.306486,-11.002156,9.250334,-6.141089,-4.346843,8.765463,8.710331,1.846742,4.020973,-1.903746,-2.665934,-3.143104,5.658061,5.520954,3.864706,6.790418,-8.162770,-0.507081,-8.121000,0
340931686795273.000000,-0.098639,-1.435728,7.027095,-2.027766,-8.113111,-6.940467,5.460958,3.054218,-8.643420,-6.631350,5.471678,-5.915344,5.173924,4.380423,-10.593885,-9.875717,10.775165,-2.678882,-3.940093,7.344881,9.415860,6.369705,6.614456,-2.389454,-9.094914,3.661496,1.814798,-2.190407,7.919471,-7.700475,0.587067,-9.371286,1.492950,-11.361172,-8.425991,-6.134772,5.869975,6.552991,2.375792,1.047127,0
5754944400660.000000,-1.318812,-5.092103,8.226991,-6.880513,9.456563,-10.437701,10.066187,-9.876338,7.928036,-0.851691,9.344413,-6.894873,-1.522116,9.471690,2.428890,3.837483,4.034240,0.141052,1.521279,2.714279,9.746273,-8.760702,-2.975092,7.586873,6.182456,0.207193,5.863878,-4.325004,-4.997966,-4.837202,-2.076340,0.985255,-5.643070,10.572527,9.841622,3.198665,2.517930,-1.980245,5.145404,5.335585,0
9.266767,5.514664,3.748378,-8.602566,1.683940,10.802021,-8.063245,-0.065635,7.998407,5.336593,1.270353,2.416711,-5.376396,-6.463047,4.621029,5.891098,7.165787,5.252349,-1.079596,-2.095159,5.685581,2.080515,5.801286,5.720600,6.950313,-3.607302,-3.389438,-6.242342,1.096257,-8.642688,0.417492,-0.072473,-6.794267,1.143674,-8.497775,-11.626718,6.805942,-1.620562,-5.510531,1.393815,5.809600,0
54150938768247.000000,-5.423068,0.766731,-9.618222,-11.391476,0.727815,1.429712,2.913390,4.918976,10.580574,-1.531953,-3.452887,6.248829,-5.239833,-4.196620,-9.864752,-10.204559,9.462404,6.766443,6.612131,-0.499801,-6.566341,-6.701607,-3.216194,2.817248,4.759651,5.630586,-5.658516,9.056914,9.190675,2.081477,2.037063,-1.462487,-4.793879,-0.542632,6.282800,-9.822338,-10.024990,-10.097318,-9.101332,6.927764,0
554917152040.000000,5.607364,-0.840418,-6.869180,-2.228587,-1.264841,-5.563411,1.571233,-2.228726,3.477311,4.572478,-7.759437,-1.460165,2.021654,2.189997,5.284550,1.400160,-4.126957,-8.082357,1.115214,-11.476825,-0.350589,11.652704,1.395741,-2.960829,5.146060,-0.483155,0.453939,10.314519,-1.441156,10.064452,7.728708,-7.337657,-10.027431,-7.840367,-9.625026,-7.435209,3.065388,-6.783798,-5.476248,7.482774,0
8.079016,7.157180,-10.396243,-8.139475,-1.606152,4.827340,10.218380,-7.887058,2.077305,-5.179574,9.063493,8.671988,5.273966,-1.124380,0.058037,-2.139781,-7.800004,9.472334,7.898106,7.602452,10.720292,1.443389,3.931767,6.510276,8.151647,-5.217054,-0.799310,-6.538536,11.480584,1.226872,-5.925318,2.986299,1.436431,-0.242117,-6.357875,4.345679,1.216837,5.301578,-2.825288,10.062377,6.236071,0
12941121144.400000,2.431799,8.974175,-2.096979,-4.292081,-7.854130,4.146875,3.717060,5.774224,-5.733585,-6.311829,-9.919681,-3.592035,2.039404,-1.909930,-1.545929,5.201872,-0.797328,2.139093,4.552073,-2.440631,1.101641,5.086571,7.594724,-6.865110,9.108905,-1.454201,-5.192827,-0.390256,8.739869,0.582640,-4.726393,5.540472,-6.020694,-8.903070,-8.885874,-10.279836,-6.384862,-8.925306,3.147840,-7.146244,0
647948372553.000000,-1.366560,7.895356,-2.666160,3.540591,-3.041438,-6.423500,-9.881125,-5.746088,-5.267905,-6.360578,-7.951498,-8.996525,0.390640,-4.309295,-3.784296,1.131181,5.011018,-9.228540,8.084941,4.858191,-9.156165,8.129841,9.161721,-7.522659,-3.708602,7.458286,5.446518,-2.987691,-5.757356,-3.844671,0.930766,2.003237,-3.292565,-0.743014,5.536108,-10.135461,-3.858852,3.645224,9.072419,3.286523,0
-9.430867,0.018243,-1.394658,-10.044442,0.632549,-3.607641,2.954731,-5.108597,3.183237,-2.737484,10.210250,-10.700125,-3.160496,-8.290475,10.398728,6.807242,-4.117948,4.489805,4.254810,0.908898,-0.011279,-3.838144,-7.192830,7.617832,6.541990,4.115435,-3.314118,-5.281536,2.373781,8.554892,5.955600,8.201017,1.528735,-8.317706,-6.544669,6.949955,-1.007177,-9.548806,-9.025105,3.433189,-1.000000,0
70031796209818248.000000,-6.415231,3.161294,3.073248,2.382843,-7.846730,3.970327,-4.681200,-4.168899,5.512831,2.744146,5.161295,3.589037,1.078007,-7.954644,-3.439414,-5.613516,-4.899832,9.137371,0.275944,8.959154,3.385778,5.647753,-2.783691,0.407445,-1.055857,-6.480118,4.402339,-3.466048,-9.131277,4.532330,-6.894449,9.169200,9.559953,8.641305,-0.802180,-8.565584,6.719207,-1.596381,9.313533,1.228455,0
992747172142934144.000000,-5.783807,-0.562694,4.802047,3.136013,-7.982426,4.775358,-5.095530,-4.712461,5.154628,1.149887,6.025883,3.204024,-0.993692,-9.738444,-4.048318,-4.585111,-4.502332,8.210288,-3.466549,8.034288,2.778382,4.915892,2.612950,1.796225,-0.387877,-6.635667,5.861407,-3.621491,-11.946383,1.935310,-7.083287,8.792440,9.956560,6.799075,-2.707996,-7.311894,8.607056,-2.408331,7.465200,8.590700,1
7.245003,1.369476,-6.954731,7.543970,-3.314247,3.196534,-4.007457,1.638484,1.847458,-8.509860,11.458849,7.434784,7.914191,8.450672,2.649642,8.802428,-9.000577,-7.020615,-9.131230,-1.851573,-1.465414,-5.091879,7.655128,-6.852893,-2.773038,-1.581678,-7.688933,4.476402,-10.321541,11.362896,4.790114,-5.540581,-9.955246,6.977086,4.244698,2.783954,6.820180,-9.210366,-5.009900,-8.281980,9.300000,0
63132224399905112.000000,3.656273,-3.870152,-9.217794,-4.230643,-0.588886,5.126833,3.353208,9.186652,-0.221397,-7.970774,3.990006,5.115459,1.173433,6.438025,-0.051364,1.480353,-1.562183,-9.381528,-10.639652,-8.088558,3.213292,-2.315666,-3.883344,11.075054,-5.209581,-0.240886,3.655154,-4.566153,-9.935184,-5.078247,-4.095930,8.326998,6.466814,3.886170,8.123166,6.284028,-5.757653,11.215962,0.706179,6.430300,0
7.980721,5.996324,1.303004,-6.506541,2.714745,10.618448,-7.968371,1.980669,7.982621,4.445210,4.374735,3.048342,-3.221332,-4.205543,5.451259,8.384476,6.760190,11.180339,0.321022,-0.297736,5.259705,3.590652,5.291208,2.362742,7.806944,-6.023431,-1.113785,-6.720800,1.622966,-8.989402,-2.689711,0.086692,-5.126227,1.188058,-8.168951,-7.458650,7.306815,-3.248956,-8.503418,0.571599,5.815002,0
209474477546.000000,-5.992955,1.535117,-7.431693,-7.967432,-1.209615,0.275472,3.837660,5.905840,9.607435,0.837475,-3.187317,7.239756,-6.136249,-0.845924,-9.675274,-7.969672,7.771283,7.291487,2.682583,-0.767547,-5.919109,-6.535731,-2.249833,0.000994,5.588417,4.844765,-3.104422,8.149017,4.429501,0.238732,1.818195,-2.785637,-5.553920,-0.825869,4.709989,-9.563959,-8.694151,-9.100937,-8.028085,7.794440,0
4462422076.000000,6.058767,-2.210254,-9.102232,-0.745744,1.604320,-6.117663,-3.306852,-0.500774,2.470432,3.948321,-6.876948,-3.876386,4.733725,-0.041156,6.550309,3.390401,-8.410812,-8.616525,2.508617,-10.783186,0.810563,10.397973,1.260735,-3.609624,3.493187,0.238374,0.909534,7.101519,-5.843059,7.962629,9.582975,-4.736197,-9.727240,-8.314725,-8.658640,-8.304975,4.970984,-8.712342,-2.946251,6.445618,0
8.843351,9.568179,-11.332312,-8.369542,-0.937862,6.822010,8.251765,-6.405501,4.289134,-1.785871,9.066878,9.164253,6.496004,-1.706301,-0.798546,-5.200857,-11.625345,6.794141,6.068670,11.861610,8.773085,2.718455,5.649452,6.810837,5.435267,-3.809262,-1.693476,-8.239078,8.395678,3.385312,-5.976439,3.434120,2.580259,-5.133300,-6.567162,2.963239,2.751847,5.825261,0.843682,7.151826,-1.306460,0
4928025889538.000000,0.947154,7.287484,-2.746410,-7.329602,-10.409149,4.805415,2.569214,4.919381,-5.461951,-7.020271,-7.968245,-2.132071,0.921511,-2.661752,-3.899304,9.869608,-3.526384,-0.946298,4.949813,-1.098644,2.656208,5.377262,6.948077,-5.129105,7.440021,-0.709688,-4.101801,-2.524339,8.571279,-1.426725,-1.912480,2.836934,-5.249507,-9.612527,-3.942202,-8.478800,-8.835084,-7.968865,2.037840,-6.651000,0
152269597730537.000000,-1.875389,10.427703,1.559864,0.491209,-6.470257,-5.831499,-9.292200,-6.194129,-2.717145,-6.629516,-9.439210,-7.529770,-4.660331,-4.378927,-3.396471,1.323778,3.839716,-9.352309,6.900783,3.649723,-9.296971,7.028332,8.450854,-7.870894,-5.084951,4.972881,8.250585,-7.209861,-6.033702,-1.431206,-0.259518,0.529949,-0.647051,0.265740,7.129708,-11.144827,-5.715127,5.968382,5.482677,-1.130000,0
0.651373,-4.695876,-1.083773,2.434656,2.159235,-3.218495,4.331619,-2.704183,-2.613584,4.772438,3.796031,4.563335,0.276325,1.729133,-8.106342,0.061381,-6.626482,-4.598774,10.433601,-1.658108,9.379456,1.737451,7.061350,0.838877,3.170274,-0.865275,-7.755825,3.569064,-5.872834,-10.304650,2.441449,-7.733734,8.820055,7.427948,8.194807,-3.290137,-9.860591,9.117072,-2.021841,8.243949,8.356050,0
8.304991,1.801825,0.177439,-8.507184,2.910671,7.353013,-10.434009,2.395077,8.384494,3.588858,3.611771,3.459963,-2.404649,-4.838538,4.579183,6.887305,9.881601,9.006514,0.331952,-0.269639,4.861661,2.428690,4.588615,7.577979,9.524758,-3.001577,-2.226826,-8.047258,2.365019,-9.213824,-0.597784,-0.351426,-5.506804,0.849064,-9.054103,-9.681996,10.067341,-2.253085,-5.259659,2.523509,5.994400,0
8823120950025.000000,-5.740754,1.199220,-9.135661,-7.789849,1.004601,-0.086727,2.458209,4.983058,9.551773,-0.007430,-3.617580,2.521985,-4.557865,-2.702169,-7.922006,-9.305439,10.300737,7.781063,6.326989,-4.597329,-6.710595,-9.727924,-4.308167,0.750691,3.632853,3.577773,-5.875320,11.684293,4.415755,1.194228,2.054478,-0.316625,-6.728467,-1.721054,4.430932,-10.425897,-6.447397,-9.455431,-8.326129,7.994646,0
892674660776.000000,3.584367,-0.190408,-8.720771,-0.195074,0.132595,-7.875418,-0.706557,-1.585177,0.232403,1.657364,-10.061994,-3.129891,1.178951,1.377549,8.614547,2.070844,-8.357149,-8.607300,4.710650,-6.453894,0.771101,5.619661,-0.572990,-4.732044,3.449340,-0.698403,1.216403,10.405599,0.002567,10.403949,9.136283,-8.147859,-9.324806,-6.045690,-10.405088,-6.563365,3.832869,-7.479767,-4.841062,7.965894,0
6.627923,4.657708,-2.633126,-6.304436,4.290927,5.725841,8.934407,-1.550006,-2.675780,7.258641,-0.477720,8.047897,5.354193,-0.485148,6.335920,5.623528,-10.091730,6.941889,0.311147,5.666697,-4.995815,10.912665,-3.615583,-8.094089,8.685404,-7.322666,-2.020687,8.036796,8.592445,2.130406,0.047801,1.278396,-3.973427,-4.745428,4.981705,5.175751,4.821510,7.116524,-11.431585,0.475793,-7.014440,0
1831502637115.000000,-0.175570,-2.963914,8.346546,-3.929166,-4.511337,-7.882302,4.958061,3.094361,-10.523201,-8.234292,5.586606,-8.658311,4.830108,3.516979,-11.053775,-8.710503,11.286940,-3.388671,-1.608310,4.180767,11.576119,11.303867,4.378524,-4.327083,-9.041379,5.937708,2.688498,-4.469905,9.814774,-7.416438,-1.776293,-13.341650,-0.434322,-8.566088,-8.486484,-6.372551,5.831697,4.361629,0.622056,1.164699,0
478168381960.000000,-2.811556,-3.362723,6.521835,-3.931659,7.522163,-9.553804,9.811909,-9.392384,6.931984,3.064146,10.991705,-9.735268,-1.560304,11.455975,-0.834576,2.674497,4.043585,-0.508915,0.187432,1.197539,8.001092,-9.168769,-3.379990,9.239181,8.428612,-1.725037,4.792574,-4.857453,-5.776595,-0.566084,-2.301534,3.353805,-9.622528,10.643824,10.756320,4.205938,1.039413,-5.427294,5.800377,1.024485,0
6.238370,3.642442,-3.809145,-7.025229,-4.461221,-4.969730,3.478066,1.708619,6.567902,-1.357353,-6.408746,6.779358,3.353436,2.994462,4.750558,0.362947,-1.861148,-0.715531,-12.299055,-7.402662,-9.011258,2.995619,-4.741755,0.940751,8.698844,-5.308089,-0.851751,4.977177,-4.683749,-8.636633,-3.901588,-5.970962,8.036875,4.435036,3.054586,9.094360,6.492253,-5.823200,7.792133,1.821611,5.880000,0
9.374824,6.313817,-7.757385,-9.661065,-1.487517,8.234511,9.833495,-6.018645,3.859037,-3.765254,9.599145,4.566131,6.567150,0.689730,-4.273979,-5.725454,-10.637355,8.479978,6.957594,11.625803,11.267299,0.357097,5.173430,8.367358,9.015961,-4.299492,0.373325,-6.389814,8.389268,0.849696,-4.730722,5.498376,2.825991,-4.497906,-6.937834,2.703122,-2.046250,7.704860,-0.749229,8.850429,2.968538,0
853244803821.000000,1.789765,6.340355,-0.279777,-8.450054,-9.488321,4.764133,1.868587,4.422092,-8.095424,-8.228604,-10.973417,-2.221014,2.786972,-2.434680,-0.386217,7.989507,-3.441762,0.734364,5.971800,-3.553880,3.752919,5.241315,7.157468,-8.494526,8.501549,2.035406,-3.032459,-2.097997,9.451484,-1.881834,-4.396894,5.368899,-5.482148,-6.830900,-6.285209,-8.392059,-8.162907,-7.282455,2.624967,-5.115425,0
353615560944.000000,-3.473624,9.172283,-1.456013,3.389509,-7.944075,-8.537252,-10.462017,-5.914954,-2.516830,-6.658777,-7.581722,-8.046580,-1.443878,-4.319280,-0.894990,2.045223,4.983802,-9.656586,5.163832,0.231107,-5.657175,5.387662,8.471256,-11.019814,-2.963071,6.661150,6.811502,-6.012835,-4.833920,-2.097186,1.468300,2.858551,-1.234752,2.078264,3.823942,-10.293055,-3.208506,4.614543,8.286004,1.157155,0
9.337239,4.618050,1.890661,-9.171025,3.906098,9.192972,-7.668500,0.897354,11.047093,4.023850,1.659034,4.454751,-1.852779,-4.736264,5.355974,4.422399,7.813312,10.986877,2.624286,0.451476,5.383233,3.534042,3.584503,5.018981,8.028110,-1.451006,-2.753370,-8.401873,1.194940,-8.171463,0.504979,-0.654054,-4.516395,3.365426,-9.858486,-7.303538,7.413085,-0.337247,-7.894536,1.427317,6.425900,0
36574321084.000000,-4.175141,2.952551,-6.734286,-9.849458,0.548962,-1.270571,2.370954,3.330359,9.980513,1.706496,-2.750402,6.996035,-4.449592,-1.417629,-10.073048,-12.187374,7.141855,5.791260,5.196814,-3.541209,-7.684484,-7.529854,-3.191648,0.930966,4.480903,3.778927,-2.448435,9.214511,2.286548,1.264782,4.251090,-0.710557,-4.744341,-2.385308,2.584892,-12.479348,-6.426787,-7.280002,-10.066715,7.379820,0
766826355.000000,4.942270,1.807569,-8.155234,0.865201,2.259896,-6.928591,-1.232255,-3.577713,0.839608,3.927499,-7.422486,-0.878670,1.070810,-0.225246,7.799663,-0.012960,-6.101540,-5.955969,4.439755,-12.844212,2.271794,9.106954,1.889809,-2.086615,2.408725,-4.090428,1.347626,9.707632,-3.055452,10.985815,5.810752,-8.499627,-8.493792,-8.938830,-8.274706,-8.709734,5.561388,-9.587064,-3.419296,4.119207,0
9.292726,10.551725,-8.138791,-10.379036,0.027151,3.627393,10.057901,-5.189448,1.226568,-3.842550,7.656752,6.704071,3.975435,-3.309032,-2.610198,-5.157841,-8.425645,6.835544,5.293192,11.753513,10.429189,3.710058,5.354441,6.592820,6.017881,-6.722017,-0.803284,-7.192454,7.359378,1.802110,-4.813000,2.044526,6.882292,-3.540365,-7.999930,2.477979,-1.543003,4.355039,-0.369742,7.583111,1.167280,0
